time,opt_s,opt_payoff,s_median,s_lerror,s_herror,Vbar,T,aleph,init_sens,n,init_soc_v,λ,strategies,mu_soc_v,t,seed
1,0.0,0.0,0.08770286854601839,0.08770286854601839,0.12937218204736958,0.9203486357950312,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
2,0.0,0.0,0.09383218464309988,0.09383218464309988,0.126962260120004,0.924402094806926,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
3,0.0,0.0,0.08736624097254866,0.08736624097254866,0.12914123687012352,0.9196940446362559,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
4,0.0,0.0,0.09069338513350425,0.09069338513350425,0.12603599947930405,0.9265221549025133,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
5,0.0,0.0,0.09088067594238139,0.09088067594238139,0.12586508380775085,0.9243546867891854,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
6,0.0,0.0,0.09308267914952469,0.09308267914952469,0.12504757715257214,0.9257477747705166,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
7,0.0,0.0,0.09161077207440231,0.09161077207440231,0.1269166641349459,0.9236551902335358,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
8,0.0,0.0,0.09234815737260058,0.09234815737260058,0.12485913694504713,0.9258929109958143,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
9,0.0,0.0,0.08786032554682374,0.08786032554682374,0.12781622792449757,0.9218389964586622,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
10,0.0,0.0,0.08586254434228316,0.08586254434228316,0.13142877547510404,0.9195173021608065,1000,0.85,0.1,25,0.0,1.5,UB,0.0,25,1
0,0.0,0.0,0.11323561555905609,0.11323561555905609,0.1084180005766982,0.9433729828902067,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
1,0.0,0.0,0.1075085173798584,0.1075085173798584,0.11608736584310976,0.9371248846067903,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
2,0.0,0.0,0.10929864724483573,0.10929864724483573,0.11428154007338023,0.9377954955923359,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
3,0.0,0.0,0.11257385481125515,0.11257385481125515,0.1103493882959159,0.9426518956499284,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
4,0.0,0.0,0.1094868572521851,0.1094868572521851,0.11044814782931586,0.9439119090759311,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
5,0.0,0.0,0.11068723078825957,0.11068723078825957,0.11023161584018554,0.9430247276503956,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
6,0.0,0.0,0.10975740324224939,0.10975740324224939,0.1125185940004807,0.9406445476080855,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
7,0.0,0.0,0.1031965400321531,0.1031965400321531,0.11916217882844661,0.936618089707823,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
8,0.0,0.0,0.10712023636241166,0.10712023636241166,0.11341500863545503,0.9393955811762973,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
9,0.0,0.0,0.11100388677153084,0.11100388677153084,0.11139611322846918,0.9404548983519624,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
10,0.0,0.0,0.11077261602726005,0.11077261602726005,0.11122595152997045,0.9402142757098614,1000,0.9,0.1,25,0.0,1.5,UB,0.0,25,1
0,0.0,0.0,0.1501436315684836,0.1501436315684836,0.07823060385095754,0.9654161220069921,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
1,0.0,0.0,0.14896802286792277,0.14896802286792277,0.07915697060261553,0.9654356617679482,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
2,0.0,0.0,0.14523438821339948,0.14523438821339948,0.08456321393909183,0.9626372058257966,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
3,0.0,0.0,0.14374851617198137,0.14374851617198137,0.08692105746926632,0.9623534273259825,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
4,0.0,0.0,0.14852195918536845,0.14852195918536845,0.08081105424351542,0.9665062126199436,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
5,0.0,0.0,0.14693256741034905,0.14693256741034905,0.07828143191309464,0.9648358748353316,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
6,0.0,0.0,0.1425845813224845,0.1425845813224845,0.08531634987146561,0.9631753743394491,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
7,0.0,0.0,0.14623621355148556,0.14623621355148556,0.08470456163703524,0.9629558654895434,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
8,0.0,0.0,0.15196374903682713,0.15196374903682713,0.0747332216149568,0.9687203792948841,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
9,0.0,0.0,0.14437809715765032,0.14437809715765032,0.08574914886728577,0.962205323604963,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
10,0.0,0.0,0.1484467708996693,0.1484467708996693,0.08097070766182451,0.9648853721075422,1000,0.95,0.1,25,0.0,1.5,UB,0.0,25,1
0,0.0,0.0,0.043792649856093616,0.043792649856093616,0.1871361614393155,0.5592823202987202,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.04084287444612991,0.04084287444612991,0.1807084716724852,0.565994251136995,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.042530025082156545,0.042530025082156545,0.18071100425327008,0.5659462938926121,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.03955822087548829,0.03955822087548829,0.1800944707870436,0.564074987278909,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.03828994492015504,0.03828994492015504,0.17991096388115424,0.5711089132815338,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.0345704553799453,0.0345704553799453,0.1839028208588505,0.5743273146403962,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.04069806593998298,0.04069806593998298,0.17759709913950641,0.5670106755761095,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.03943526673641447,0.03943526673641447,0.18165521912805405,0.5699416256534725,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.03676522299093603,0.03676522299093603,0.1804436950271398,0.5735895255439711,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.04525968675633337,0.04525968675633337,0.17367787612193594,0.5608399237060354,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.04047571880719067,0.04047571880719067,0.18248033824836188,0.565578460879321,1000,0.05,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.05090032311415746,0.05090032311415746,0.18002848818125167,0.5694999617814379,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.044169851663346214,0.044169851663346214,0.17836261209808818,0.5770923914381424,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.04491510652773277,0.04491510652773277,0.17677402066657683,0.5727502357023906,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.048437917896918405,0.048437917896918405,0.17178039624539532,0.570826444652072,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.045497970372545916,0.045497970372545916,0.17594546849683812,0.5753256735882639,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.04471276560993896,0.04471276560993896,0.17391445197186317,0.5794120656327195,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.04083770074540585,0.04083770074540585,0.17570914529373255,0.5826499473827403,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.04656803872883898,0.04656803872883898,0.17494620614207063,0.5721824646840816,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.04415067577993416,0.04415067577993416,0.17224350757564577,0.5803357069755037,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.04506835426402303,0.04506835426402303,0.1740848989335294,0.5827807798010377,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.04723321614814099,0.04723321614814099,0.1743545146634416,0.5696980926390248,1000,0.1,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.05500684650913826,0.05500684650913826,0.17592525454948288,0.5759429257577942,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.05009912980396874,0.05009912980396874,0.16955279776309828,0.5827934485691304,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.05064966876844143,0.05064966876844143,0.17142456186191155,0.5819515938685339,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.048582783435524475,0.048582783435524475,0.17244945213350843,0.5778067177927961,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.04550611369226702,0.04550611369226702,0.1709228692470628,0.5865767908150537,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.04761643960284641,0.04761643960284641,0.17015893846481794,0.5886930873939603,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.04466623627309311,0.04466623627309311,0.1737111450781969,0.5888998035070376,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.047698878618373186,0.047698878618373186,0.1717852985617893,0.5819966088053797,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.04607103130705358,0.04607103130705358,0.1719730571775776,0.5865239444297766,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.04518299435481185,0.04518299435481185,0.1735699854695183,0.586305152637397,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.050761195016601,0.050761195016601,0.1699406649744402,0.5812518764951342,1000,0.15,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.020489664177461328,0.020489664177461328,0.2104426376598031,0.6327373606093942,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.21812594088798248,0.6949712067793102,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.0,0.0,0.22117623195328698,0.6738870849389514,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.21926086534925437,0.6825863014873813,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.21730064699558369,0.6974036123692078,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.21946165050525732,0.6899610741316465,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.21662463230082676,0.6954193719525761,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.21752888755241803,0.6884094066172526,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.2170645700143223,0.7033092771215073,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.22100823175107673,0.6768467022779887,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.22044540128379359,0.6859712188729689,1000,0.2,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.0,0.0,0.2035814309975482,0.7730420446487636,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.19748343221435657,0.78253302777518,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.0,0.0,0.19969468463742415,0.77826190760843,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.19849772486631231,0.7826382477943157,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.19780172036565857,0.782367697101295,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.19751946964234784,0.783638259009407,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.19799148213609014,0.7783131056199948,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.19908889645418934,0.7821905404983135,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.19750894474008288,0.7858242644737152,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.19885280721215043,0.7829171449300713,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.19901191237789734,0.7836725416700959,1000,0.25,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.0,0.0,0.21293649796093658,0.7795872927512929,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.20429241476308888,0.788485514821303,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.0009141094652889287,0.0009141094652889287,0.20367927473008812,0.785850912107662,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.20413713387719484,0.7878927566364344,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.20230032696980574,0.7885420407161025,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.20171606060776984,0.7900084804225305,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.20204412492042373,0.7850212705208719,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.2047909293193809,0.788472487198559,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.20006195848411437,0.7934134484648001,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.20422455351575391,0.7917947297730766,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.20462759185974438,0.7865851351706457,1000,0.3,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.0018854702909799573,0.0018854702909799573,0.21173648631510789,0.7924566325542451,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.0,0.0,0.2049670303989972,0.8081140027273964,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.0017781026366810032,0.0017781026366810032,0.20729259178322434,0.8014732078790487,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.0,0.0,0.20585742160013173,0.8030018405712315,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.0,0.0,0.2053207876313634,0.8049982662079782,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.0,0.0,0.20246503839439545,0.8113293927513061,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.20518129628176107,0.8062362597030069,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.0,0.0,0.20483790978507407,0.8050105568852172,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.0,0.0,0.20289614577871193,0.808597139890672,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.0,0.0,0.20551294594434158,0.8080747075656476,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.2063774075750522,0.8042183196503866,1000,0.35,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.004506104052762592,0.004506104052762592,0.1999545937077158,0.8197700373242467,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.00013741242159147696,0.00013741242159147696,0.19248588233608543,0.8268016986728383,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.0016392996223987839,0.0016392996223987839,0.19569571673621194,0.8250772410130045,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.002124270010848906,0.002124270010848906,0.19369125954550317,0.8255390278429732,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.0007968621165006309,0.0007968621165006309,0.1918447202762019,0.829492869019404,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.0015020340997030299,0.0015020340997030299,0.19047415828381217,0.8277660991250133,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.0,0.0,0.19035937268849973,0.8277892012337515,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.00217930601104057,0.00217930601104057,0.19198433655253416,0.8272146400005799,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.001965470791900824,0.001965470791900824,0.18935220946783693,0.8290521379758858,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.006282119960167393,0.006282119960167393,0.1886739430865529,0.830643034185342,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.0,0.0,0.1946956983177164,0.825966746777486,1000,0.4,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.014686659116589508,0.014686659116589508,0.18878933356181513,0.8317868424057401,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.013816999354217166,0.013816999354217166,0.18033468067705244,0.8427904389680162,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.012126092923800146,0.012126092923800146,0.18516707586795192,0.8382799683627449,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.010066434501147248,0.010066434501147248,0.18630683812879276,0.8349083965849851,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.014540229802254216,0.014540229802254216,0.1797427443543698,0.8420040834390398,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.011235630217689953,0.011235630217689953,0.1810004819905861,0.8443999734648595,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.009565778151765354,0.009565778151765354,0.1849047840879351,0.8358162751206873,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.010403758485099189,0.010403758485099189,0.18596265647057675,0.8348436467714965,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.013223336087162335,0.013223336087162335,0.1798109720693401,0.8463614413819132,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.012854876034826927,0.012854876034826927,0.181508167955391,0.8408355971323774,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.010826726762521157,0.010826726762521157,0.186556105474798,0.836730691867844,1000,0.45,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.021084797228882228,0.021084797228882228,0.18525589606548745,0.8422237315830213,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.01656958140455283,0.01656958140455283,0.18095950844175634,0.8491560683409506,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.02097888351063089,0.02097888351063089,0.17957855436965747,0.8458516295100368,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.01987574549448208,0.01987574549448208,0.17965973943785568,0.847393219240619,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.01990315341853658,0.01990315341853658,0.17633380427203113,0.8547908437743625,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.020566597762261975,0.020566597762261975,0.17599217215110224,0.8533161079370121,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.01919839361913163,0.01919839361913163,0.17657875532144074,0.8481156103511441,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.020754609114501707,0.020754609114501707,0.1789937672573194,0.8506785244183142,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.021144586890410166,0.021144586890410166,0.1752451625741269,0.8519526507902213,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.019380303922853413,0.019380303922853413,0.17886313991492772,0.8493788451447696,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.01779132976093875,0.01779132976093875,0.17990787464825972,0.8474320979527609,1000,0.5,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.028066751810365054,0.028066751810365054,0.17774109078018746,0.8544833425815969,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.02853399181638006,0.02853399181638006,0.16794494391457512,0.8589008082429,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.025704103618355803,0.025704103618355803,0.17356398553976482,0.8576677384509273,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.024928836618679576,0.024928836618679576,0.17100639916853383,0.8571450848844874,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.027174136563040782,0.027174136563040782,0.16651330443638707,0.8606590785624932,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.027177917349687393,0.027177917349687393,0.16636629011205112,0.8660291038615243,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.021187042502266093,0.021187042502266093,0.17328306953699296,0.8559314100235317,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.025457981271001323,0.025457981271001323,0.17091440635078362,0.8584693224498923,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.02916057841065768,0.02916057841065768,0.16741673115568007,0.8607879385716678,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.030724117644748302,0.030724117644748302,0.1654800821823816,0.861881059404099,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.027908981329330253,0.027908981329330253,0.16982463221788902,0.8589646160150554,1000,0.55,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.03433436067248753,0.03433436067248753,0.16986878096836255,0.863426260573565,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.034842852827561915,0.034842852827561915,0.16320522895310074,0.8705034181413819,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.03857896922158955,0.03857896922158955,0.16162111226007383,0.8707097448709549,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.03763346248485616,0.03763346248485616,0.16088524878115515,0.8696420094360056,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.034643860251075034,0.034643860251075034,0.16200643286159017,0.8700279941853685,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.03420886130856203,0.03420886130856203,0.163350070162895,0.8725144859233096,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.03603057563171161,0.03603057563171161,0.1613446512745451,0.8719775581545686,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.03346079257158008,0.03346079257158008,0.16294314502746,0.8706280015896478,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.03443873394775728,0.03443873394775728,0.16286295231350423,0.8706185477815211,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.035468681739724846,0.035468681739724846,0.1620287764803838,0.8692545090596537,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.03582808798406032,0.03582808798406032,0.16369912223636424,0.8651502472345535,1000,0.6,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.04693957186303954,0.04693957186303954,0.1591588374004668,0.8724299484613636,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.04232039301258424,0.04232039301258424,0.15728888629455828,0.8780238457943716,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.04788641988302472,0.04788641988302472,0.15442510122139258,0.8779844607751929,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.04497270992063766,0.04497270992063766,0.15632777310446816,0.881099651702959,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.04534096415375348,0.04534096415375348,0.1524305531695328,0.8856122924629365,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.04569038868276948,0.04569038868276948,0.15287773250606998,0.8825905122931726,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.04544558721201631,0.04544558721201631,0.15288998035320256,0.8807706659064951,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.043204972089685205,0.043204972089685205,0.15936987453157328,0.8776102831073841,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.043646694237963676,0.043646694237963676,0.1558815365836292,0.881279266603387,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
9,0.0,0.0,0.048074136429789804,0.048074136429789804,0.15206639824010332,0.8840272062766497,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
10,0.0,0.0,0.040916852338765436,0.040916852338765436,0.15993605017437096,0.8773112149958001,1000,0.65,0.1,25,0.05,1.5,UB,0.0,25,1
0,0.0,0.0,0.05720602459699646,0.05720602459699646,0.15286274376804215,0.887307699772519,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
1,0.0,0.0,0.05467115703423486,0.05467115703423486,0.14707358143113608,0.8904385906912154,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
2,0.0,0.0,0.056742619225681766,0.056742619225681766,0.14919286768049395,0.892147102593642,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
3,0.0,0.0,0.054119682856533444,0.054119682856533444,0.14960153786461255,0.8882911282417056,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
4,0.0,0.0,0.05524487946134943,0.05524487946134943,0.14777664663466125,0.8923330032473072,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
5,0.0,0.0,0.054017568343280406,0.054017568343280406,0.14701364230469804,0.8923480596577161,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
6,0.0,0.0,0.052814043262743984,0.052814043262743984,0.1487702282071911,0.8895491429152044,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
7,0.0,0.0,0.05273468948741927,0.05273468948741927,0.1500855046317307,0.8880652185785705,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
8,0.0,0.0,0.053082953490644826,0.053082953490644826,0.14826416494290898,0.8953167054862948,1000,0.7,0.1,25,0.05,1.5,UB,0.0,25,1
