time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,T,aleph,strategies,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.4,UB&PB,99135
2500,0.9275482778699398,0.06412836426148379,0.027100058233040143,0.11736861073411423,0.16009925149426907,0.10057831885712483,0.22966066754042438,0.7348148388477623,0.6337388045254431,0.8403299485287592,0.979649609097371,0.0203503909026297,0.22563591202837932,0.1959867642827254,0.030937869183463834,0.3655990914463903,0.0005474589077291918,0.6007045652932326,0.29282128511713296,0.27523339919504575,0.06833704973251509,0.45962815673781776,0.29690336936798095,0.2994235464883094,0.22023711791831257,0.37295336443953897,0.42047792352764646,0.435368786863133,0.311036760646125,0.5449726689043478,0.24738765622368988,0.7772280152127607,717.4732339291734,604.6383942355127,862.514744373136,500,0.4,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.45,UB&PB,99135
2500,0.93738003491211,0.06635735338231272,0.02882990135571863,0.11963273814590707,0.15486014045909874,0.09700023005785724,0.21955197387804148,0.7263835521086822,0.6064991861915422,0.8411685595740249,0.9792395167022037,0.02076048329779672,0.23773161862092881,0.2135401639635198,0.04139026270738397,0.38051957253919133,0.0007295672953682652,0.6138054926937933,0.3050924148229974,0.28988153926412424,0.08689516530630881,0.4753878513626426,0.3081118801212785,0.31148144348625556,0.23375668034537056,0.38324594508046206,0.420074724755452,0.4338328390312229,0.3146038824184378,0.5397227528503974,0.27891988408007334,0.7742464512274466,708.2254363092584,603.2595444450026,845.0540712994725,500,0.45,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.5,UB&PB,99135
2500,0.9413999239807603,0.0805482189367356,0.037024371124126106,0.14111577208548307,0.09606843266236352,0.053348800545242644,0.14962426917019192,0.7192212498353071,0.6341639463899016,0.8038414549671666,0.9750945273631835,0.02490547263681592,0.27680761473988424,0.26112333559690865,0.07407959512480487,0.43087554651819243,0.0012320661664572312,0.6713783068077762,0.3435810505734702,0.3326380744128381,0.1287193978532143,0.5258598366187044,0.3628244810816986,0.3658653204359724,0.2934399948318306,0.4336782629361529,0.4194267108004071,0.43108964560954244,0.32334456897193076,0.5270384780842777,0.2529341972409703,0.7405476199151166,643.4337407228907,564.9099133010851,744.6844569113512,500,0.5,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.55,UB&PB,99135
2500,0.9539349062863784,0.08482865472894166,0.03882658702460768,0.1447815084261044,0.08725053731717174,0.04690655159432281,0.1382118967781353,0.7753666775058223,0.6660862779564498,0.8706495826416237,0.9741620469083171,0.02583795309168446,0.28592362366236945,0.2715349430450864,0.08118448230962373,0.442750637735164,0.0014899590207692727,0.6856125207249888,0.35167375563250663,0.34056141266647366,0.13688430368441884,0.5383629222845152,0.37124672728706254,0.3748693803251221,0.30259521272440504,0.44235908951478736,0.4190369567600917,0.4304775714060185,0.3257915414758396,0.5232496199473218,0.2961591986233945,0.760920076903128,634.2922615305615,562.4275764300912,729.4259505391635,500,0.55,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.6,UB&PB,99135
2500,0.9673892159992441,0.07688357268476542,0.03484062371790112,0.1333944931276008,0.06794306851650544,0.03215521097093215,0.11314011375759325,0.8438914879682863,0.7453716550714704,0.9215677567351128,0.9707611940298514,0.02923880597014923,0.3016688806468881,0.2875191233401651,0.09166890101259072,0.4650969939860292,0.0017609381787569776,0.713980467131465,0.36563981575266147,0.35368378800300626,0.14783001056546144,0.5603625510581337,0.38683571626073127,0.3900021410421112,0.31581890365246024,0.4604137681294907,0.4193735937691352,0.43210881724946815,0.31981767869086225,0.5314993227033372,0.3376949338310254,0.7981956614605115,610.8805103114216,550.8277314934327,693.8390758410007,500,0.6,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.65,UB&PB,99135
2500,0.9773806469019911,0.09193207623014246,0.0443078815559423,0.1526945793445405,0.045064365852459064,0.018600007599329834,0.0820090880812665,0.7315521352899887,0.6475950257437468,0.8143611002371172,0.9667014925373137,0.03329850746268661,0.3330804295208688,0.3238691145029959,0.13175286807860634,0.5014437545305953,0.003136009374720083,0.7420495076567716,0.39352704404155847,0.3821373711009045,0.1839206317400389,0.59348559771192,0.4160868259608581,0.4188841887507082,0.3509872059070645,0.4836273809590394,0.41873597130426243,0.42910271719532367,0.33007533857619825,0.5173598112803766,0.33213561572072847,0.7806827213565772,590.3934769935407,542.2188415772761,654.9333532294269,500,0.65,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.7,UB&PB,99135
2500,0.9896351823825486,0.10266910306381748,0.049942142427681115,0.16727658526861794,0.03768711736851458,0.014848664566427439,0.06935704655724967,0.7129929282949516,0.6165954472327864,0.7870182770229767,0.9597064676616923,0.0402935323383084,0.34942630302627026,0.3404525799371403,0.1528870743885728,0.5215284635917844,0.005501577256901219,0.754785365503908,0.4063840074448174,0.3940240741438836,0.19958611649303973,0.609976190438604,0.4249291663731497,0.42780671260921543,0.3616280439627611,0.4907586959198842,0.4186582569386168,0.42811530562313777,0.3349804845673995,0.5116100046889619,0.34476312387382774,0.8154276478771443,584.5061581243068,540.9308889898421,641.5878600538142,500,0.7,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.75,UB&PB,99135
2500,1.0072787380099684,0.0889423540313561,0.04208292882143708,0.1477862962745298,0.03609122924820183,0.013788653158154996,0.06776937698564343,0.8035858488761111,0.6902137754049641,0.8928341308772011,0.9582608386638243,0.04173916133617625,0.3522148187615128,0.34068658646592137,0.1501084065628214,0.5305867733707563,0.005040241876787138,0.7668697866443307,0.40719672096244336,0.39372146591957174,0.19605622155347655,0.6158247051678453,0.42577252478515965,0.4292131503423972,0.3584419173222279,0.49612057663060194,0.41902864980953675,0.4301409536350263,0.32789088153856133,0.5205246648340205,0.35154373207353956,0.8473126612739491,579.6891059450182,540.1042564154069,634.8770920516131,500,0.75,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.8,UB&PB,99135
2500,1.0245455453187136,0.08413571283441798,0.03971841571568022,0.14176963088824748,0.03186872624577623,0.011851135565625493,0.05994802878626866,0.735245786645902,0.640829715254098,0.8326475803922805,0.9558407960199017,0.044159203980099454,0.37317570588189286,0.3613406497152871,0.17460636622133333,0.5575125726280747,0.008680081948652609,0.7856462896399417,0.4230299010517928,0.40941656240308616,0.21210476288120805,0.636447532862433,0.43578688832143203,0.4401849817914361,0.36728087440402674,0.5082762664009708,0.4192218002002888,0.4309720162139659,0.3247583500421036,0.5246947092490258,0.40504966622183586,0.9219537630561415,571.0029134622478,537.344527421364,617.2712800275219,500,0.8,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.85,UB&PB,99135
2500,1.045207241910695,0.07355829082803007,0.03315358654569487,0.12699676833262294,0.02799028599454512,0.010047663791694252,0.05339444382442986,0.6898373837395233,0.5790017187462714,0.7985581929981971,0.9524171997157082,0.04758280028429275,0.3959973001148494,0.3836309984970069,0.19648634783075805,0.5894760527286583,0.014644746740806042,0.8085946288921027,0.4384823570365336,0.4254744478165554,0.22335193201683415,0.6588927913524255,0.4450517984871045,0.45141399711080027,0.37205278328218794,0.5242218529619096,0.42048881783198966,0.43433721406055864,0.3177360600291178,0.5369168414537892,0.3876659857281164,0.8851696597592789,560.9099932757083,533.5272416497899,598.4162927431331,500,0.85,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.9,UB&PB,99135
2500,1.0668769717593902,0.07954754161244079,0.038206011867053066,0.13222410844772567,0.026612967827856493,0.009250123530375557,0.05108816177790549,0.6724967265873488,0.5753819408198673,0.7600114233116394,0.9454051172707886,0.054594882729211064,0.408142739696069,0.3955427367263459,0.21015122292866067,0.6043442324367133,0.0223104485934088,0.816643172542309,0.44505769077576696,0.4318422287699624,0.2286287278391458,0.6676289477540824,0.44752592415224757,0.4540137713486683,0.37523310946770355,0.525932240227502,0.41930945830467986,0.4327207879668518,0.3182302663992492,0.5329795107274992,0.4096628806636561,0.9028443553367711,560.124648548765,534.5394287949155,594.8592661094483,500,0.9,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.95,UB&PB,99135
2500,1.101743619860339,0.05943292586516022,0.025507609775427865,0.10744367557290596,0.02480284144197692,0.008313598717286225,0.047945235046476894,0.6410965427712679,0.5449557340297845,0.7417978883206707,0.9440284292821586,0.055971570717839335,0.4320125078988689,0.421857481229313,0.22544148480298193,0.6391745143352998,0.03379944001364569,0.8430128903040385,0.45749948943549745,0.4477419503458893,0.23107093622277583,0.6882171900256524,0.45582067233501966,0.4651414086621093,0.3761741109150912,0.5443828673536583,0.4212222038399279,0.4377131449817553,0.3054077331517219,0.5535053587704108,0.4317090697912482,0.9241960218833895,550.302631467837,530.3491459874003,578.329090184455,500,0.95,UB&PB,99135
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.05,UB&PB,73060
2500,0.9064697317543686,0.2746043712525004,0.1516865775037343,0.4163494202172574,0.913721031377435,0.8398105846983822,0.9619437558010244,0.8403331820696328,0.7127145460151195,0.9266837192511225,0.9702054015636103,0.02979459843638951,0.03832933075051222,3.4406558631304954e-5,3.379551060885769e-8,0.0086035178547601,0.0,0.23351140824204727,0.04411192350174101,0.0,0.0,0.015246665459744376,0.05809855816168936,0.004563180024491858,3.5925220204304877e-6,0.06808410862249127,0.4169569646550949,0.41847775358525563,0.38506816601126476,0.45225063024712353,0.032412682875468744,0.7787860180456198,6045.865602073278,4367.675710166075,8752.520391350603,500,0.05,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.1,UB&PB,73060
2500,0.948500186024675,0.2352423846502665,0.10877177389770572,0.36665243489652183,0.8880885079530855,0.8068508801257703,0.9471073737029674,0.504470575129226,0.3680494639122178,0.6547300043156797,0.97574697938877,0.024253020611229567,0.019333622408959233,0.00029922547965798436,5.7262474168543415e-6,0.02220937463317868,0.0,0.09467826658654967,0.026376109359726355,3.6435962806471495e-6,0.0,0.03690408749293544,0.02019744963897043,0.005498612661823277,0.00013284898859302385,0.025186382488936364,0.41755947253971726,0.4200212565385941,0.3773271461779505,0.4622751220276239,0.01715650285637454,1.0858856640362162,6630.324291724837,5816.850019881817,7776.94040710328,500,0.1,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.15,UB&PB,73060
2500,0.9550080058856161,0.18787466592011537,0.10236004031651659,0.31874104520743884,0.8733419681911878,0.7610076114288459,0.9402478991709383,0.4402778456567175,0.287433155725824,0.6497467147275157,0.9747611940298494,0.025238805970149245,0.025474377685086137,0.0028498686021606657,3.623429615296008e-5,0.04032508249612704,0.0,0.10552622428452779,0.036175236571883734,0.003969060934641537,0.0,0.06183532383099978,0.023874114433213394,0.009564743186919881,0.0003321222277256251,0.036321113430916645,0.4172136547808713,0.4202175109713955,0.3718292551008505,0.46739598771928836,0.049994276185189826,1.1200787499160618,5324.783082672156,4641.173652098232,6149.25608560604,500,0.15,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.2,UB&PB,73060
2500,0.9641601776340917,0.23129394143987406,0.10974410514238644,0.39295912216774403,0.8859961680794745,0.7928038340928253,0.9505760858871629,0.4092599705101209,0.26534620053137126,0.6019816333234956,0.9670042643923249,0.032995735607675936,0.028428212231225405,0.009554696805634947,0.000214952330732017,0.046792665092273734,1.8452836867178576e-7,0.10369447444470235,0.03907411219709986,0.016095369006671262,0.0,0.06709609496144836,0.026408848174809662,0.014819672229570037,0.0015287241832990307,0.04059934040725416,0.4180414450994774,0.4203231914387896,0.37824041221241844,0.4619453657156278,0.060836312648572824,1.1574924586689959,6373.6447798948075,5722.523204902908,7153.928663879441,500,0.2,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.25,UB&PB,73060
2500,0.9553326471783128,0.17151279417301038,0.08249900963333398,0.2825621829490247,0.7449757244354566,0.5814131803148498,0.8634115706794486,0.48085560547965306,0.31523393456754245,0.7083706152822314,0.9756979388770435,0.0243020611229566,0.053118717542479495,0.019308758147555956,0.0003891513893607027,0.09179701690183337,4.882004930106982e-7,0.18763038826064476,0.07544343574025493,0.03689920167563597,0.0,0.1312596274128064,0.051264274072528586,0.036461635607054635,0.005286557096695531,0.08104918472370008,0.41759809099413203,0.42126532692130836,0.3659011381647024,0.4748289174548508,0.039284347449939715,1.1315485717049791,2906.1465152797737,2376.1782218166572,3483.5448217162807,500,0.25,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.3,UB&PB,73060
2500,0.9711022543177555,0.20523710200116485,0.0899720619940021,0.42985591393258005,0.8073052890311017,0.6799392901208696,0.9016918374797909,0.7227089965595527,0.5096145077372436,0.8919674700277366,0.9644392324093825,0.03556076759061824,0.04729802794941469,0.016398016230874467,0.00029618987957335694,0.07812378859836863,8.374828259597365e-7,0.17317900961856375,0.06422330255793444,0.02628638479086724,4.408492743627457e-5,0.1096087174546933,0.04442314648704388,0.026514297723629985,0.005622274855490118,0.0676315145930895,0.41822053172865836,0.42174259546373155,0.371676705198287,0.47026356384339946,0.14525533291925036,0.9375924726922713,4598.27221710936,3966.984523290655,5407.891068278443,500,0.3,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.35,UB&PB,73060
2500,0.9219357543534756,0.06895246595556427,0.02920616137865967,0.1245474374302514,0.18505117708319468,0.12149034155117186,0.2627116517189444,0.7651187632538677,0.6555489403466194,0.857815035383521,0.9789580668088157,0.021041933191186947,0.197315668061386,0.15721370432440646,0.01179778341857107,0.3282951945266552,0.00032491172399062125,0.561858720254166,0.26201825963011327,0.237805966647943,0.02954638321627067,0.4199217088654658,0.26089301034953294,0.2631634312967961,0.18081941727918593,0.33889521163983566,0.42018951080555467,0.43410564485785835,0.31437557505611646,0.5400216848757934,0.15063721808308284,0.7471802006775703,767.4294789082253,636.8638503518104,950.2539460571381,500,0.35,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.4,UB&PB,73060
2500,0.9392257619535824,0.07579899325063623,0.033273564037857827,0.14431845651622136,0.2698612456437882,0.17950743618848955,0.3787709930368216,0.6929703174237839,0.5645672393431609,0.8274853501761965,0.9795266524520252,0.02047334754797437,0.1839581702526256,0.14827810355080412,0.015167979881920488,0.3035946354296917,0.0002960885024035142,0.516948906319105,0.24284220096548895,0.21887393646343142,0.03372926598520441,0.38872489152817646,0.22761930520627568,0.22915932107838768,0.14861853987856363,0.30184590858886595,0.42043158900983657,0.4330512824010478,0.32190891897543183,0.5318546658518655,0.21534836817311132,0.9064982196940291,1007.4975191901646,818.9369226991574,1252.2244684479535,500,0.4,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.45,UB&PB,73060
2500,0.9348015147050298,0.07033712207426869,0.03133272409097674,0.12263844883534311,0.13112895430594265,0.07863225938843735,0.19367016259605022,0.7319971378105057,0.6301691304275477,0.8329398165553146,0.9791499644633979,0.020850035536602706,0.24883027516285966,0.2258163639433849,0.04785757737380997,0.39602761845438084,0.0008015648257789435,0.6351477889516964,0.3164512435198527,0.3022356949781313,0.09690260914219047,0.4911402165215127,0.3267604154779567,0.3299000016483954,0.25293847194685415,0.40150957030498996,0.420427617785633,0.4341760309420599,0.31624963697317604,0.5385673705531545,0.26182533293911164,0.6999067054379553,679.9711290068163,584.1106422874317,804.9788001357616,500,0.45,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.5,UB&PB,73060
2500,0.9431523787595584,0.07675626230342508,0.03400068022791814,0.13381172482951145,0.0923740860999929,0.0493717280233661,0.14885748625432466,0.7709955172979295,0.6601647793098568,0.8735766274513258,0.9750469083155631,0.02495309168443498,0.2743851613253527,0.25599363999166275,0.06648042187555893,0.4303575401766526,0.0010871219468647291,0.6769985945780654,0.34069292268743984,0.328272353542206,0.11979299882786863,0.5256617379450944,0.35855299617146347,0.3621605115724189,0.2856161562161952,0.43355303309283344,0.41963931657642706,0.4327813485663151,0.31878037515850455,0.533166246261221,0.274854859530951,0.7147381455879465,638.8694907329086,561.3859399823721,743.7374114194886,500,0.5,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.55,UB&PB,73060
2500,0.9550309718704059,0.07888422547896783,0.03459810534165043,0.13904484762989167,0.07493743842317026,0.037321658338195285,0.12366983368372338,0.8036520880909559,0.7054240810620904,0.8835289128198786,0.9738742004264396,0.026125799573560808,0.29075193575891006,0.27554823613601276,0.08153128389431556,0.4510593687955031,0.0014309284554392932,0.6992866742124589,0.35612516427245444,0.34452409932674427,0.1371319911418798,0.5467188810823612,0.3773018551562539,0.380630015754579,0.3068406265916059,0.4501651511446887,0.4198575096638145,0.43228823120564097,0.32218827339566475,0.5295929479136444,0.28885300825985427,0.768460002431623,620.6420868435341,553.5248082201445,711.9538651733878,500,0.55,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.6,UB&PB,73060
2500,0.9663193353231385,0.10357291667397887,0.04867921718903671,0.17655648400607224,0.148255721892093,0.09835783327907005,0.20790105231136305,0.7248710537535746,0.6223541871648831,0.8538009515583702,0.9713176972281446,0.028682302771854996,0.2805660558906804,0.2690008000260121,0.08747800545112917,0.43120581155896825,0.0016578487831796973,0.6587805924514943,0.3391027371011738,0.32847536091994434,0.1371031815376199,0.5184479505199499,0.35378487783085716,0.35744495535769627,0.28645852919036596,0.4231955001657052,0.41917373157026555,0.42896405932484294,0.3343400826033608,0.513601282911639,0.31040939949152613,0.7959733389487513,819.2454950360483,715.8567446027699,950.8871903609912,500,0.6,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.65,UB&PB,73060
2500,0.9801768138968511,0.08598028663827627,0.040530787995278456,0.1498978605629481,0.04705422158971171,0.019894486819492383,0.08360191973335412,0.826446565318486,0.7337427725379784,0.9079243833065879,0.9668990760483293,0.03310092395167023,0.3225496841257082,0.3107728531773779,0.11462982144612582,0.4918874040492695,0.0025348557555750443,0.7375651033854123,0.38368586015348916,0.37167842378913507,0.16830338546431023,0.5846453967201423,0.40744962704588317,0.4107473816314591,0.3398333587175518,0.4779604969967333,0.4191240567649269,0.4300987786104912,0.32770026696962495,0.5212468814433342,0.3398405292054053,0.8055979067075149,594.1507308268647,544.3090882715131,664.562306124447,500,0.65,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.7,UB&PB,73060
2500,0.9939544496350246,0.08053672484851622,0.036733390285939305,0.1365304487903371,0.04120958137797795,0.016795271528108717,0.07456294612122427,0.8415887545600057,0.7486010313499072,0.9093494613539089,0.9638393745557942,0.03616062544420754,0.3385929297148176,0.32656335495082667,0.1310189670096899,0.5142438854950991,0.003377830527721577,0.7571611602958407,0.3967644852800888,0.3838986058219821,0.1817413402544625,0.603840935368732,0.4182885950837152,0.42184953955280513,0.3484194793167573,0.491368721677594,0.41920538017487385,0.4316873401420514,0.3214493561724751,0.5286695548704587,0.3323853038414735,0.8178831254363756,582.8277657077653,540.4949137378698,642.083476353248,500,0.7,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.75,UB&PB,73060
2500,1.006226658817417,0.09301553282760365,0.04652254587027661,0.14773323944242686,0.03565613825902805,0.013799841836982846,0.06625882953519142,0.7020500204116512,0.6139451421663421,0.7894748358965583,0.9574378109452732,0.04256218905472637,0.362908132522953,0.35337487039353355,0.16698151876696093,0.5400271568354351,0.006767139907222305,0.7698080447963844,0.41663849280977544,0.40432521810341254,0.20960389471367974,0.6242715328693565,0.43227303125871597,0.4358245892884192,0.3667030684578751,0.5010072360178365,0.4190559043431126,0.4299124970202311,0.3299211296274207,0.518514318707492,0.3557560522362354,0.8204462335927092,576.8999620464466,539.3259555120125,627.2255656624476,500,0.75,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.8,UB&PB,73060
2500,1.0234070769658214,0.08506671935246687,0.0398745309255095,0.1451556299859468,0.031536334905835295,0.011644722006032495,0.060440651918957214,0.7102872771462607,0.6073344087570559,0.8154552533333715,0.9591435678749107,0.04085643212508884,0.37530775287040263,0.36358200701125015,0.17886424810874366,0.5587797565797036,0.009477686789875433,0.785797018349193,0.42459207942542415,0.4106401781648279,0.21489614887472572,0.6373643499505938,0.43616115151681645,0.44061755216254045,0.3684744173133735,0.5080463606466876,0.41961311975529386,0.4308941960811878,0.32664213505417494,0.5235904984211872,0.39365148750602846,0.8979318014174961,570.8802119263262,536.943914346202,617.4166713709881,500,0.8,UB&PB,73060
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.85,UB&PB,73060
