time,Vbar,T,aleph,init_sens,n,λ,init_soc_h,t,seed
0,0.597521007771657,1000,0.65,0.0,5,1.5,0.1,25,4
0,0.6650470472787837,1000,0.8,0.0,5,1.5,0.1,25,4
0,0.7476056877623145,1000,0.95,0.0,5,1.5,0.1,25,4
0,0.6598939169619483,1000,0.65,0.1,5,1.5,0.1,25,4
0,0.7127256206023871,1000,0.8,0.1,5,1.5,0.1,25,4
0,0.7891335655764357,1000,0.95,0.1,5,1.5,0.1,25,4
0,0.5956803258725166,1000,0.65,0.0,10,1.5,0.1,25,4
0,0.658853917470923,1000,0.8,0.0,10,1.5,0.1,25,4
0,0.7453824863465311,1000,0.95,0.0,10,1.5,0.1,25,4
0,0.7038640528813656,1000,0.65,0.1,10,1.5,0.1,25,4
0,0.7461971211965704,1000,0.8,0.1,10,1.5,0.1,25,4
0,0.8099457216414482,1000,0.95,0.1,10,1.5,0.1,25,4
0,0.6018663223174816,1000,0.65,0.0,25,1.5,0.1,25,4
0,0.6631768864810871,1000,0.8,0.0,25,1.5,0.1,25,4
0,0.7506992266837403,1000,0.95,0.0,25,1.5,0.1,25,4
0,0.7798145489602403,1000,0.65,0.1,25,1.5,0.1,25,4
0,0.8109403565800745,1000,0.8,0.1,25,1.5,0.1,25,4
0,0.8542049222700406,1000,0.95,0.1,25,1.5,0.1,25,4
0,0.7645173986767262,1000,0.65,0.0,5,3.0,0.1,25,4
0,0.877289302788533,1000,0.8,0.0,5,3.0,0.1,25,4
0,0.9983433951034884,1000,0.95,0.0,5,3.0,0.1,25,4
0,0.8095656584190127,1000,0.65,0.1,5,3.0,0.1,25,4
0,0.8974334560140673,1000,0.8,0.1,5,3.0,0.1,25,4
0,1.007428317125902,1000,0.95,0.1,5,3.0,0.1,25,4
0,0.7681279337772897,1000,0.65,0.0,10,3.0,0.1,25,4
0,0.8727633425517999,1000,0.8,0.0,10,3.0,0.1,25,4
0,0.9955412926400331,1000,0.95,0.0,10,3.0,0.1,25,4
0,0.8245993870761719,1000,0.65,0.1,10,3.0,0.1,25,4
0,0.9138623767375734,1000,0.8,0.1,10,3.0,0.1,25,4
0,1.011217542465833,1000,0.95,0.1,10,3.0,0.1,25,4
0,0.7838911588361789,1000,0.65,0.0,25,3.0,0.1,25,4
0,0.8858012312672796,1000,0.8,0.0,25,3.0,0.1,25,4
0,1.0106667338247688,1000,0.95,0.0,25,3.0,0.1,25,4
0,0.8771567526986594,1000,0.65,0.1,25,3.0,0.1,25,4
0,0.9474856746781827,1000,0.8,0.1,25,3.0,0.1,25,4
0,1.0282649700181206,1000,0.95,0.1,25,3.0,0.1,25,4
0,0.954536936409168,1000,0.65,0.0,5,6.0,0.1,25,4
0,1.075440167693927,1000,0.8,0.0,5,6.0,0.1,25,4
0,1.2107948912683588,1000,0.95,0.0,5,6.0,0.1,25,4
0,0.9867316832245874,1000,0.65,0.1,5,6.0,0.1,25,4
0,1.0994528046673626,1000,0.8,0.1,5,6.0,0.1,25,4
0,1.215006021234376,1000,0.95,0.1,5,6.0,0.1,25,4
0,0.9686975725864813,1000,0.65,0.0,10,6.0,0.1,25,4
0,1.0800218898136125,1000,0.8,0.0,10,6.0,0.1,25,4
0,1.2102374008363113,1000,0.95,0.0,10,6.0,0.1,25,4
0,1.0148474689968419,1000,0.65,0.1,10,6.0,0.1,25,4
0,1.1054306172079646,1000,0.8,0.1,10,6.0,0.1,25,4
0,1.2220969855801562,1000,0.95,0.1,10,6.0,0.1,25,4
0,0.961901978832954,1000,0.65,0.0,25,6.0,0.1,25,4
0,1.0824266712478654,1000,0.8,0.0,25,6.0,0.1,25,4
0,1.2116657887880726,1000,0.95,0.0,25,6.0,0.1,25,4
0,1.0385134297912069,1000,0.65,0.1,25,6.0,0.1,25,4
0,1.1312137421791761,1000,0.8,0.1,25,6.0,0.1,25,4
0,1.2298091487005929,1000,0.95,0.1,25,6.0,0.1,25,4
0,0.6007484379300433,1000,0.65,0.0,5,1.5,0.15,25,4
0,0.6708296515971223,1000,0.8,0.0,5,1.5,0.15,25,4
0,0.7565661910121729,1000,0.95,0.0,5,1.5,0.15,25,4
0,0.6676925215472057,1000,0.65,0.1,5,1.5,0.15,25,4
0,0.7227301610224485,1000,0.8,0.1,5,1.5,0.15,25,4
0,0.7928174292112365,1000,0.95,0.1,5,1.5,0.15,25,4
0,0.600225089543532,1000,0.65,0.0,10,1.5,0.15,25,4
0,0.6662386111141181,1000,0.8,0.0,10,1.5,0.15,25,4
0,0.7562648583481926,1000,0.95,0.0,10,1.5,0.15,25,4
0,0.7104790698899366,1000,0.65,0.1,10,1.5,0.15,25,4
0,0.756298431549474,1000,0.8,0.1,10,1.5,0.15,25,4
0,0.8196006006880983,1000,0.95,0.1,10,1.5,0.15,25,4
0,0.6050164815314751,1000,0.65,0.0,25,1.5,0.15,25,4
0,0.6681464602273195,1000,0.8,0.0,25,1.5,0.15,25,4
0,0.7609801664598095,1000,0.95,0.0,25,1.5,0.15,25,4
0,0.7861016811600093,1000,0.65,0.1,25,1.5,0.15,25,4
0,0.8193253497813606,1000,0.8,0.1,25,1.5,0.15,25,4
0,0.8647595876478553,1000,0.95,0.1,25,1.5,0.15,25,4
0,0.7715744684846103,1000,0.65,0.0,5,3.0,0.15,25,4
0,0.8862093740869967,1000,0.8,0.0,5,3.0,0.15,25,4
0,1.0104987237155312,1000,0.95,0.0,5,3.0,0.15,25,4
0,0.8160607637429405,1000,0.65,0.1,5,3.0,0.15,25,4
0,0.901052594929147,1000,0.8,0.1,5,3.0,0.15,25,4
0,1.0186917583196604,1000,0.95,0.1,5,3.0,0.15,25,4
0,0.7761321132406478,1000,0.65,0.0,10,3.0,0.15,25,4
0,0.8805602809351788,1000,0.8,0.0,10,3.0,0.15,25,4
0,1.005406173676058,1000,0.95,0.0,10,3.0,0.15,25,4
0,0.8308157913918776,1000,0.65,0.1,10,3.0,0.15,25,4
0,0.921271136414849,1000,0.8,0.1,10,3.0,0.15,25,4
0,1.0180633468767555,1000,0.95,0.1,10,3.0,0.15,25,4
0,0.790069334567987,1000,0.65,0.0,25,3.0,0.15,25,4
0,0.8944495221562244,1000,0.8,0.0,25,3.0,0.15,25,4
0,1.0205398647203154,1000,0.95,0.0,25,3.0,0.15,25,4
0,0.8824370465770983,1000,0.65,0.1,25,3.0,0.15,25,4
0,0.9534770199679428,1000,0.8,0.1,25,3.0,0.15,25,4
0,1.0405564954202058,1000,0.95,0.1,25,3.0,0.15,25,4
0,0.9652632520716306,1000,0.65,0.0,5,6.0,0.15,25,4
0,1.0881369995472585,1000,0.8,0.0,5,6.0,0.15,25,4
0,1.2208114530950462,1000,0.95,0.0,5,6.0,0.15,25,4
0,1.000767392544664,1000,0.65,0.1,5,6.0,0.15,25,4
0,1.105777973791665,1000,0.8,0.1,5,6.0,0.15,25,4
0,1.2245769024834943,1000,0.95,0.1,5,6.0,0.15,25,4
0,0.9796461669793718,1000,0.65,0.0,10,6.0,0.15,25,4
0,1.0928023826495838,1000,0.8,0.0,10,6.0,0.15,25,4
0,1.2205893772243037,1000,0.95,0.0,10,6.0,0.15,25,4
0,1.021074644147042,1000,0.65,0.1,10,6.0,0.15,25,4
0,1.117026957406977,1000,0.8,0.1,10,6.0,0.15,25,4
0,1.2336808149064087,1000,0.95,0.1,10,6.0,0.15,25,4
0,0.969535901025546,1000,0.65,0.0,25,6.0,0.15,25,4
0,1.0967154225297375,1000,0.8,0.0,25,6.0,0.15,25,4
0,1.220492626108983,1000,0.95,0.0,25,6.0,0.15,25,4
0,1.0416637550226684,1000,0.65,0.1,25,6.0,0.15,25,4
0,1.1387957803072117,1000,0.8,0.1,25,6.0,0.15,25,4
0,1.236883652421104,1000,0.95,0.1,25,6.0,0.15,25,4
0,0.6051596356251444,1000,0.65,0.0,5,1.5,0.2,25,4
0,0.6781066843009723,1000,0.8,0.0,5,1.5,0.2,25,4
0,0.7655890298057756,1000,0.95,0.0,5,1.5,0.2,25,4
0,0.671964193663132,1000,0.65,0.1,5,1.5,0.2,25,4
0,0.7318958178207038,1000,0.8,0.1,5,1.5,0.2,25,4
0,0.8025262936423163,1000,0.95,0.1,5,1.5,0.2,25,4
0,0.6039344761349605,1000,0.65,0.0,10,1.5,0.2,25,4
0,0.6727045992155386,1000,0.8,0.0,10,1.5,0.2,25,4
0,0.7675247058737559,1000,0.95,0.0,10,1.5,0.2,25,4
0,0.7167050925383092,1000,0.65,0.1,10,1.5,0.2,25,4
0,0.7620971812990817,1000,0.8,0.1,10,1.5,0.2,25,4
0,0.8234831358810777,1000,0.95,0.1,10,1.5,0.2,25,4
0,0.6080248052578227,1000,0.65,0.0,25,1.5,0.2,25,4
0,0.67402149488463,1000,0.8,0.0,25,1.5,0.2,25,4
0,0.770530296397316,1000,0.95,0.0,25,1.5,0.2,25,4
0,0.7911963206800136,1000,0.65,0.1,25,1.5,0.2,25,4
0,0.8255971166465781,1000,0.8,0.1,25,1.5,0.2,25,4
0,0.866736752237729,1000,0.95,0.1,25,1.5,0.2,25,4
0,0.7807260120754173,1000,0.65,0.0,5,3.0,0.2,25,4
0,0.8949220348748252,1000,0.8,0.0,5,3.0,0.2,25,4
0,1.019220439561588,1000,0.95,0.0,5,3.0,0.2,25,4
0,0.8235689219225427,1000,0.65,0.1,5,3.0,0.2,25,4
0,0.9103600499249013,1000,0.8,0.1,5,3.0,0.2,25,4
0,1.02296774864961,1000,0.95,0.1,5,3.0,0.2,25,4
0,0.7840058033129714,1000,0.65,0.0,10,3.0,0.2,25,4
0,0.8915826496317896,1000,0.8,0.0,10,3.0,0.2,25,4
0,1.0162011947352836,1000,0.95,0.0,10,3.0,0.2,25,4
0,0.8414014706646119,1000,0.65,0.1,10,3.0,0.2,25,4
0,0.9245471422502344,1000,0.8,0.1,10,3.0,0.2,25,4
0,1.0291446329139902,1000,0.95,0.1,10,3.0,0.2,25,4
0,0.799832508321016,1000,0.65,0.0,25,3.0,0.2,25,4
0,0.9042731529394188,1000,0.8,0.0,25,3.0,0.2,25,4
0,1.0315185121380022,1000,0.95,0.0,25,3.0,0.2,25,4
0,0.8849925720093027,1000,0.65,0.1,25,3.0,0.2,25,4
0,0.9561084641833542,1000,0.8,0.1,25,3.0,0.2,25,4
0,1.04253332443987,1000,0.95,0.1,25,3.0,0.2,25,4
0,0.9720444698416942,1000,0.65,0.0,5,6.0,0.2,25,4
0,1.0978960920567775,1000,0.8,0.0,5,6.0,0.2,25,4
0,1.2297714473461026,1000,0.95,0.0,5,6.0,0.2,25,4
0,1.0065560843997536,1000,0.65,0.1,5,6.0,0.2,25,4
0,1.1150737509696549,1000,0.8,0.1,5,6.0,0.2,25,4
0,1.22924812588582,1000,0.95,0.1,5,6.0,0.2,25,4
0,0.9878828420871859,1000,0.65,0.0,10,6.0,0.2,25,4
0,1.1014339520071035,1000,0.8,0.0,10,6.0,0.2,25,4
0,1.2315033920587806,1000,0.95,0.0,10,6.0,0.2,25,4
0,1.0312160274050943,1000,0.65,0.1,10,6.0,0.2,25,4
0,1.125980892515595,1000,0.8,0.1,10,6.0,0.2,25,4
0,1.2368462163281917,1000,0.95,0.1,10,6.0,0.2,25,4
0,0.9777067787378145,1000,0.65,0.0,25,6.0,0.2,25,4
0,1.1046428483838027,1000,0.8,0.0,25,6.0,0.2,25,4
0,1.2298862890506996,1000,0.95,0.0,25,6.0,0.2,25,4
0,1.0473785096733386,1000,0.65,0.1,25,6.0,0.2,25,4
0,1.138498206801054,1000,0.8,0.1,25,6.0,0.2,25,4
0,1.244220231017244,1000,0.95,0.1,25,6.0,0.2,25,4
0,0.6079135181523599,1000,0.65,0.0,5,1.5,0.25,25,4
0,0.6834235363630126,1000,0.8,0.0,5,1.5,0.25,25,4
0,0.7749862467538827,1000,0.95,0.0,5,1.5,0.25,25,4
0,0.680500318601162,1000,0.65,0.1,5,1.5,0.25,25,4
0,0.7348344635462765,1000,0.8,0.1,5,1.5,0.25,25,4
0,0.8131206813223628,1000,0.95,0.1,5,1.5,0.25,25,4
0,0.6051716462747379,1000,0.65,0.0,10,1.5,0.25,25,4
0,0.6804654785742138,1000,0.8,0.0,10,1.5,0.25,25,4
0,0.778164362819764,1000,0.95,0.0,10,1.5,0.25,25,4
0,0.718947984101463,1000,0.65,0.1,10,1.5,0.25,25,4
0,0.7715212586925935,1000,0.8,0.1,10,1.5,0.25,25,4
0,0.8345590628916653,1000,0.95,0.1,10,1.5,0.25,25,4
0,0.6089704465835739,1000,0.65,0.0,25,1.5,0.25,25,4
0,0.6802715040954455,1000,0.8,0.0,25,1.5,0.25,25,4
0,0.7808649979328718,1000,0.95,0.0,25,1.5,0.25,25,4
0,0.7936739923406472,1000,0.65,0.1,25,1.5,0.25,25,4
0,0.832133114546527,1000,0.8,0.1,25,1.5,0.25,25,4
0,0.8772987378183233,1000,0.95,0.1,25,1.5,0.25,25,4
0,0.7880649074730178,1000,0.65,0.0,5,3.0,0.25,25,4
0,0.9033611895636602,1000,0.8,0.0,5,3.0,0.25,25,4
0,1.028263427598252,1000,0.95,0.0,5,3.0,0.25,25,4
0,0.8272262188954093,1000,0.65,0.1,5,3.0,0.25,25,4
0,0.924385487824004,1000,0.8,0.1,5,3.0,0.25,25,4
0,1.0301148578030006,1000,0.95,0.1,5,3.0,0.25,25,4
0,0.790501020307381,1000,0.65,0.0,10,3.0,0.25,25,4
0,0.8998605755327082,1000,0.8,0.0,10,3.0,0.25,25,4
0,1.0262698201164382,1000,0.95,0.0,10,3.0,0.25,25,4
0,0.8449186079564113,1000,0.65,0.1,10,3.0,0.25,25,4
0,0.9404916096639044,1000,0.8,0.1,10,3.0,0.25,25,4
0,1.0401325080569888,1000,0.95,0.1,10,3.0,0.25,25,4
0,0.8087902862848787,1000,0.65,0.0,25,3.0,0.25,25,4
0,0.9130951427593759,1000,0.8,0.0,25,3.0,0.25,25,4
0,1.0406413046316176,1000,0.95,0.0,25,3.0,0.25,25,4
0,0.8938517218005749,1000,0.65,0.1,25,3.0,0.25,25,4
0,0.9619672649045665,1000,0.8,0.1,25,3.0,0.25,25,4
0,1.0505994449214675,1000,0.95,0.1,25,3.0,0.25,25,4
0,0.9794009260352555,1000,0.65,0.0,5,6.0,0.25,25,4
0,1.1074695003025594,1000,0.8,0.0,5,6.0,0.25,25,4
0,1.2370423701422881,1000,0.95,0.0,5,6.0,0.25,25,4
0,1.0092696163895527,1000,0.65,0.1,5,6.0,0.25,25,4
0,1.1261258867938306,1000,0.8,0.1,5,6.0,0.25,25,4
0,1.2365979201128425,1000,0.95,0.1,5,6.0,0.25,25,4
0,0.9972652878049223,1000,0.65,0.0,10,6.0,0.25,25,4
0,1.1110970557223037,1000,0.8,0.0,10,6.0,0.25,25,4
0,1.2393684869680357,1000,0.95,0.0,10,6.0,0.25,25,4
0,1.0350199563795164,1000,0.65,0.1,10,6.0,0.25,25,4
0,1.1371486664027468,1000,0.8,0.1,10,6.0,0.25,25,4
0,1.24348342916214,1000,0.95,0.1,10,6.0,0.25,25,4
0,0.988064509441619,1000,0.65,0.0,25,6.0,0.25,25,4
0,1.1129483109363931,1000,0.8,0.0,25,6.0,0.25,25,4
0,1.2370865007130905,1000,0.95,0.0,25,6.0,0.25,25,4
0,1.051717709900609,1000,0.65,0.1,25,6.0,0.25,25,4
0,1.1467751653498193,1000,0.8,0.1,25,6.0,0.25,25,4
0,1.2443168474508852,1000,0.95,0.1,25,6.0,0.25,25,4
0,0.6095134197291625,1000,0.65,0.0,5,1.5,0.3,25,4
0,0.6881832387627808,1000,0.8,0.0,5,1.5,0.3,25,4
0,0.7855539911289801,1000,0.95,0.0,5,1.5,0.3,25,4
0,0.6837398640485882,1000,0.65,0.1,5,1.5,0.3,25,4
0,0.7442634880265765,1000,0.8,0.1,5,1.5,0.3,25,4
0,0.823716647457155,1000,0.95,0.1,5,1.5,0.3,25,4
0,0.6072953825113285,1000,0.65,0.0,10,1.5,0.3,25,4
0,0.6863664233918886,1000,0.8,0.0,10,1.5,0.3,25,4
0,0.7900957210612719,1000,0.95,0.0,10,1.5,0.3,25,4
0,0.7301680217626383,1000,0.65,0.1,10,1.5,0.3,25,4
0,0.7775402926405456,1000,0.8,0.1,10,1.5,0.3,25,4
0,0.8471104309987918,1000,0.95,0.1,10,1.5,0.3,25,4
0,0.6108043714324417,1000,0.65,0.0,25,1.5,0.3,25,4
0,0.6864982297004838,1000,0.8,0.0,25,1.5,0.3,25,4
0,0.7919092789820331,1000,0.95,0.0,25,1.5,0.3,25,4
0,0.8022591135843853,1000,0.65,0.1,25,1.5,0.3,25,4
0,0.8385585093775428,1000,0.8,0.1,25,1.5,0.3,25,4
0,0.8817491800512188,1000,0.95,0.1,25,1.5,0.3,25,4
0,0.794677601788224,1000,0.65,0.0,5,3.0,0.3,25,4
0,0.9087440268389386,1000,0.8,0.0,5,3.0,0.3,25,4
0,1.037007998624808,1000,0.95,0.0,5,3.0,0.3,25,4
0,0.8322329935760202,1000,0.65,0.1,5,3.0,0.3,25,4
0,0.9185670521874907,1000,0.8,0.1,5,3.0,0.3,25,4
0,1.0453541574763967,1000,0.95,0.1,5,3.0,0.3,25,4
0,0.7956980868730176,1000,0.65,0.0,10,3.0,0.3,25,4
0,0.9074827739052344,1000,0.8,0.0,10,3.0,0.3,25,4
0,1.0369679437679926,1000,0.95,0.0,10,3.0,0.3,25,4
0,0.8494089530505895,1000,0.65,0.1,10,3.0,0.3,25,4
0,0.942316461653355,1000,0.8,0.1,10,3.0,0.3,25,4
0,1.0435716458302706,1000,0.95,0.1,10,3.0,0.3,25,4
0,0.816700055735105,1000,0.65,0.0,25,3.0,0.3,25,4
0,0.9210341343478615,1000,0.8,0.0,25,3.0,0.3,25,4
0,1.0488421915252037,1000,0.95,0.0,25,3.0,0.3,25,4
0,0.9048649857158337,1000,0.65,0.1,25,3.0,0.3,25,4
0,0.9676936592875957,1000,0.8,0.1,25,3.0,0.3,25,4
0,1.058181339185265,1000,0.95,0.1,25,3.0,0.3,25,4
0,0.9841433501978245,1000,0.65,0.0,5,6.0,0.3,25,4
0,1.1134549750350702,1000,0.8,0.0,5,6.0,0.3,25,4
0,1.2445881845820586,1000,0.95,0.0,5,6.0,0.3,25,4
0,1.0220364245064375,1000,0.65,0.1,5,6.0,0.3,25,4
0,1.1288010993345219,1000,0.8,0.1,5,6.0,0.3,25,4
0,1.243547998391528,1000,0.95,0.1,5,6.0,0.3,25,4
0,1.00083608651226,1000,0.65,0.0,10,6.0,0.3,25,4
0,1.1205772140797352,1000,0.8,0.0,10,6.0,0.3,25,4
0,1.244925431920996,1000,0.95,0.0,10,6.0,0.3,25,4
0,1.0336080295901053,1000,0.65,0.1,10,6.0,0.3,25,4
0,1.1394801550816396,1000,0.8,0.1,10,6.0,0.3,25,4
0,1.2497657560959234,1000,0.95,0.1,10,6.0,0.3,25,4
0,0.995554011485725,1000,0.65,0.0,25,6.0,0.3,25,4
0,1.123483898655253,1000,0.8,0.0,25,6.0,0.3,25,4
0,1.24491302908966,1000,0.95,0.0,25,6.0,0.3,25,4
0,1.0570351611125048,1000,0.65,0.1,25,6.0,0.3,25,4
0,1.1492227557550128,1000,0.8,0.1,25,6.0,0.3,25,4
0,1.2558232158839255,1000,0.95,0.1,25,6.0,0.3,25,4
0,0.6090414617455915,1000,0.65,0.0,5,1.5,0.35,25,4
0,0.6950396370041289,1000,0.8,0.0,5,1.5,0.35,25,4
0,0.7956853006426663,1000,0.95,0.0,5,1.5,0.35,25,4
0,0.6922854402284906,1000,0.65,0.1,5,1.5,0.35,25,4
0,0.753140557490796,1000,0.8,0.1,5,1.5,0.35,25,4
0,0.8378020213805211,1000,0.95,0.1,5,1.5,0.35,25,4
0,0.6106960358801371,1000,0.65,0.0,10,1.5,0.35,25,4
0,0.6928339933174473,1000,0.8,0.0,10,1.5,0.35,25,4
0,0.8041260627868282,1000,0.95,0.0,10,1.5,0.35,25,4
0,0.7319702834927779,1000,0.65,0.1,10,1.5,0.35,25,4
0,0.789627856144691,1000,0.8,0.1,10,1.5,0.35,25,4
0,0.8556329479616357,1000,0.95,0.1,10,1.5,0.35,25,4
0,0.6135226011922504,1000,0.65,0.0,25,1.5,0.35,25,4
0,0.6950292312815884,1000,0.8,0.0,25,1.5,0.35,25,4
0,0.8046161620729221,1000,0.95,0.0,25,1.5,0.35,25,4
0,0.8098176687694597,1000,0.65,0.1,25,1.5,0.35,25,4
0,0.8472723491128796,1000,0.8,0.1,25,1.5,0.35,25,4
0,0.8958466409001797,1000,0.95,0.1,25,1.5,0.35,25,4
0,0.8010240295006221,1000,0.65,0.0,5,3.0,0.35,25,4
0,0.9149434641786947,1000,0.8,0.0,5,3.0,0.35,25,4
0,1.044838145113541,1000,0.95,0.0,5,3.0,0.35,25,4
0,0.8343994211855689,1000,0.65,0.1,5,3.0,0.35,25,4
0,0.9295219685370009,1000,0.8,0.1,5,3.0,0.35,25,4
0,1.0488302370203768,1000,0.95,0.1,5,3.0,0.35,25,4
0,0.7996998732621956,1000,0.65,0.0,10,3.0,0.35,25,4
0,0.9135360539302732,1000,0.8,0.0,10,3.0,0.35,25,4
0,1.0449661457729216,1000,0.95,0.0,10,3.0,0.35,25,4
0,0.8602225067958967,1000,0.65,0.1,10,3.0,0.35,25,4
0,0.9484608853749493,1000,0.8,0.1,10,3.0,0.35,25,4
0,1.0520925526180576,1000,0.95,0.1,10,3.0,0.35,25,4
0,0.8192870075422714,1000,0.65,0.0,25,3.0,0.35,25,4
0,0.9267805364463909,1000,0.8,0.0,25,3.0,0.35,25,4
0,1.0557661184691594,1000,0.95,0.0,25,3.0,0.35,25,4
0,0.9000933427345299,1000,0.65,0.1,25,3.0,0.35,25,4
0,0.9768206646487471,1000,0.8,0.1,25,3.0,0.35,25,4
0,1.061571260231696,1000,0.95,0.1,25,3.0,0.35,25,4
0,0.9844650693078858,1000,0.65,0.0,5,6.0,0.35,25,4
0,1.1207815984837417,1000,0.8,0.0,5,6.0,0.35,25,4
0,1.250815212812296,1000,0.95,0.0,5,6.0,0.35,25,4
0,1.014090012483143,1000,0.65,0.1,5,6.0,0.35,25,4
0,1.1376677452486341,1000,0.8,0.1,5,6.0,0.35,25,4
0,1.2550674239193391,1000,0.95,0.1,5,6.0,0.35,25,4
0,1.0014353214107847,1000,0.65,0.0,10,6.0,0.35,25,4
0,1.127845666301793,1000,0.8,0.0,10,6.0,0.35,25,4
0,1.250677262137017,1000,0.95,0.0,10,6.0,0.35,25,4
0,1.0422071584819197,1000,0.65,0.1,10,6.0,0.35,25,4
0,1.1463622306145351,1000,0.8,0.1,10,6.0,0.35,25,4
0,1.252000805026526,1000,0.95,0.1,10,6.0,0.35,25,4
0,0.9990568828791601,1000,0.65,0.0,25,6.0,0.35,25,4
0,1.1313175644070692,1000,0.8,0.0,25,6.0,0.35,25,4
0,1.250927935007809,1000,0.95,0.0,25,6.0,0.35,25,4
0,1.059320036010386,1000,0.65,0.1,25,6.0,0.35,25,4
0,1.1607275419600713,1000,0.8,0.1,25,6.0,0.35,25,4
0,1.258511437232897,1000,0.95,0.1,25,6.0,0.35,25,4
0,0.610354817847392,1000,0.65,0.0,5,1.5,0.4,25,4
0,0.6997413067526771,1000,0.8,0.0,5,1.5,0.4,25,4
0,0.8072114080855367,1000,0.95,0.0,5,1.5,0.4,25,4
0,0.6966515671816431,1000,0.65,0.1,5,1.5,0.4,25,4
0,0.7642422813905706,1000,0.8,0.1,5,1.5,0.4,25,4
0,0.8455617505734393,1000,0.95,0.1,5,1.5,0.4,25,4
0,0.6125501954192076,1000,0.65,0.0,10,1.5,0.4,25,4
0,0.699790207570558,1000,0.8,0.0,10,1.5,0.4,25,4
0,0.8151936369680834,1000,0.95,0.0,10,1.5,0.4,25,4
0,0.7393282956945004,1000,0.65,0.1,10,1.5,0.4,25,4
0,0.7924870058647221,1000,0.8,0.1,10,1.5,0.4,25,4
0,0.8666845226442187,1000,0.95,0.1,10,1.5,0.4,25,4
0,0.6188444772878751,1000,0.65,0.0,25,1.5,0.4,25,4
0,0.7027073167989158,1000,0.8,0.0,25,1.5,0.4,25,4
0,0.8160999238070039,1000,0.95,0.0,25,1.5,0.4,25,4
0,0.8146849239975235,1000,0.65,0.1,25,1.5,0.4,25,4
0,0.8554703653858898,1000,0.8,0.1,25,1.5,0.4,25,4
0,0.9056819695373369,1000,0.95,0.1,25,1.5,0.4,25,4
0,0.8031052901116054,1000,0.65,0.0,5,3.0,0.4,25,4
0,0.9218033208752127,1000,0.8,0.0,5,3.0,0.4,25,4
0,1.0512424377074885,1000,0.95,0.0,5,3.0,0.4,25,4
0,0.8417372587373998,1000,0.65,0.1,5,3.0,0.4,25,4
0,0.9389012311321644,1000,0.8,0.1,5,3.0,0.4,25,4
0,1.0531727724455553,1000,0.95,0.1,5,3.0,0.4,25,4
0,0.804446956773456,1000,0.65,0.0,10,3.0,0.4,25,4
0,0.9187994079979727,1000,0.8,0.0,10,3.0,0.4,25,4
0,1.0523257240016846,1000,0.95,0.0,10,3.0,0.4,25,4
0,0.8654180332907594,1000,0.65,0.1,10,3.0,0.4,25,4
0,0.9585872970050696,1000,0.8,0.1,10,3.0,0.4,25,4
0,1.0598356708727792,1000,0.95,0.1,10,3.0,0.4,25,4
0,0.8240923181658831,1000,0.65,0.0,25,3.0,0.4,25,4
0,0.9312723699069063,1000,0.8,0.0,25,3.0,0.4,25,4
0,1.0627515774390843,1000,0.95,0.0,25,3.0,0.4,25,4
0,0.9045037038701241,1000,0.65,0.1,25,3.0,0.4,25,4
0,0.9807948240589143,1000,0.8,0.1,25,3.0,0.4,25,4
0,1.0693880919150769,1000,0.95,0.1,25,3.0,0.4,25,4
0,0.990804628600119,1000,0.65,0.0,5,6.0,0.4,25,4
0,1.1286625224400857,1000,0.8,0.0,5,6.0,0.4,25,4
0,1.2573345502205697,1000,0.95,0.0,5,6.0,0.4,25,4
0,1.0222930698318209,1000,0.65,0.1,5,6.0,0.4,25,4
0,1.145109643922008,1000,0.8,0.1,5,6.0,0.4,25,4
0,1.2576750050344476,1000,0.95,0.1,5,6.0,0.4,25,4
0,1.0045508257206588,1000,0.65,0.0,10,6.0,0.4,25,4
0,1.134087521253475,1000,0.8,0.0,10,6.0,0.4,25,4
0,1.2564909827402384,1000,0.95,0.0,10,6.0,0.4,25,4
0,1.0404233497414643,1000,0.65,0.1,10,6.0,0.4,25,4
0,1.1500341956709674,1000,0.8,0.1,10,6.0,0.4,25,4
0,1.258601564189347,1000,0.95,0.1,10,6.0,0.4,25,4
0,1.0007859493755897,1000,0.65,0.0,25,6.0,0.4,25,4
0,1.1376313359283237,1000,0.8,0.0,25,6.0,0.4,25,4
0,1.2574145741673328,1000,0.95,0.0,25,6.0,0.4,25,4
0,1.0655567867164657,1000,0.65,0.1,25,6.0,0.4,25,4
0,1.1633441760935497,1000,0.8,0.1,25,6.0,0.4,25,4
0,1.260758719444651,1000,0.95,0.1,25,6.0,0.4,25,4
0,0.6107065169444987,1000,0.65,0.0,5,1.5,0.45,25,4
0,0.7047969271247538,1000,0.8,0.0,5,1.5,0.45,25,4
0,0.8181014363498293,1000,0.95,0.0,5,1.5,0.45,25,4
0,0.6960958917376937,1000,0.65,0.1,5,1.5,0.45,25,4
0,0.7693121540150482,1000,0.8,0.1,5,1.5,0.45,25,4
0,0.8532546061889532,1000,0.95,0.1,5,1.5,0.45,25,4
0,0.6149709699246027,1000,0.65,0.0,10,1.5,0.45,25,4
0,0.7063215736804983,1000,0.8,0.0,10,1.5,0.45,25,4
0,0.8277557312673334,1000,0.95,0.0,10,1.5,0.45,25,4
0,0.7511491385937977,1000,0.65,0.1,10,1.5,0.45,25,4
0,0.7987966686867484,1000,0.8,0.1,10,1.5,0.45,25,4
0,0.8751810563441785,1000,0.95,0.1,10,1.5,0.45,25,4
